gene_id	BDF1_TPM_avr	ICR_TPM_avr	ddY_TPM_avr	BDF1_FPKM_avr	ICR_FPKM_avr	ddY_FPKM_avr
1700095J12Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700096J18Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700096K18Rik	0.6	1.09	0.64	0.22999999999999998	0.435	0.245
1700096P03Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700097N02Rik	8.41	1.5499999999999998	0.875	3.23	0.625	0.33999999999999997
1700099I09Rik	0.25	0.345	0.0	0.095	0.135	0.0
1700100I10Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700100L14Rik	0.085	0.07	0.305	0.035	0.025	0.12
1700101E01Rik	1.6	2.24	2.5	0.615	0.885	0.97
1700101I11Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700101O22Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700102H20Rik	0.135	0.0	0.0	0.05	0.0	0.0
1700102P08Rik	0.21000000000000002	0.73	0.185	0.08	0.29000000000000004	0.07
1700104L18Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700105P06Rik	0.115	0.0	0.085	0.045	0.0	0.035
1700106J16Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700108F19Rik	0.115	0.0	0.0	0.045	0.0	0.0
1700108J01Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700109G14Rik	0.0	0.04	0.0	0.0	0.015	0.0
1700109G15Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700109H08Rik	0.0	0.05	0.17	0.0	0.02	0.065
1700109I08Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700109K24Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700110C19Rik	0.0	0.255	0.0	0.0	0.10500000000000001	0.0
1700110I01Rik	0.0	0.0	0.02	0.0	0.0	0.005
1700110I07Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700110K17Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700111N16Rik	0.0	0.035	0.06	0.0	0.015	0.02
1700112E06Rik	1.53	1.46	1.3900000000000001	0.59	0.585	0.54
1700112H15Rik	0.2	0.6950000000000001	0.15000000000000002	0.07500000000000001	0.28	0.06
1700112J05Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700112J16Rik	0.33499999999999996	0.505	0.125	0.125	0.205	0.045
1700113A16Rik	2.73	1.9949999999999999	1.655	1.055	0.79	0.64
1700113B09Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700113H08Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700116B05Rik	4.359999999999999	3.91	3.1799999999999997	1.69	1.56	1.2349999999999999
1700119H24Rik	0.0	0.07	0.0	0.0	0.03	0.0
1700120C14Rik	0.29	1.295	0.655	0.11	0.52	0.255
1700120E14Rik	0.015	0.02	0.015	0.005	0.005	0.005
1700120G07Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700120K04Rik	0.36	0.33499999999999996	0.175	0.14	0.135	0.07
1700121L16Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700121N20Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700122C19Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700122O11Rik	0.0	0.055	0.0	0.0	0.02	0.0
1700123I01Rik	3.6100000000000003	5.17	3.55	1.3900000000000001	2.0549999999999997	1.38
1700123J17Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700123K08Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700123L14Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700123M08Rik	1.52	0.955	0.645	0.585	0.375	0.25
1700123O12Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700123O20Rik	0.325	0.25	0.41500000000000004	0.125	0.1	0.16
1700123O21Rik	0.085	0.07	0.0	0.035	0.025	0.0
1700124L16Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700125G02Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700125G22Rik	0.48	0.245	0.04	0.18	0.1	0.015
1700125H03Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700125H20Rik	0.365	0.14500000000000002	0.11	0.13999999999999999	0.055	0.045
1700126H18Rik	0.0	0.0	0.0	0.0	0.0	0.0
1700128A07Rik	0.0	0.0	0.04	0.0	0.0	0.015
1700128F08Rik	0.0	0.07	0.0	0.0	0.025	0.0
1700129C05Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810006J02Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810007C17Rik	0.445	0.9400000000000001	0.29	0.175	0.375	0.115
1810007D17Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810008I18Rik	0.335	0.6399999999999999	0.41000000000000003	0.125	0.255	0.16
1810009A15Rik	50.290000000000006	57.72	47.2	19.380000000000003	22.924999999999997	18.335
1810009J06Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810010D01Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810010H24Rik	8.504999999999999	8.11	11.245000000000001	3.2750000000000004	3.235	4.359999999999999
1810011H11Rik	0.04	0.0	0.0	0.015	0.0	0.0
1810011O10Rik	0.08	0.115	0.22499999999999998	0.03	0.045000000000000005	0.09000000000000001
1810012K16Rik	0.0	0.0	0.09	0.0	0.0	0.035
1810013A23Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810013L24Rik	76.63499999999999	64.38	65.875	29.42	25.575000000000003	25.57
1810014B01Rik	0.08	0.215	0.04	0.03	0.08499999999999999	0.015
1810018F18Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810019D21Rik	2.925	1.4449999999999998	1.48	1.13	0.575	0.5700000000000001
1810020O05Rik	0.175	0.035	0.095	0.065	0.015	0.035
1810021B22Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810022K09Rik	34.06	60.625	35.05	13.165	24.055	13.59
1810024B03Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810026B05Rik	0.165	0.735	0.135	0.065	0.295	0.05
1810026J23Rik	8.085	7.59	7.325	3.0999999999999996	3.015	2.84
1810030O07Rik	0.13	0.14	0.09	0.05	0.055	0.035
1810032O08Rik	0.0	0.015	0.04	0.0	0.005	0.015
1810034E14Rik	0.28	0.045	0.085	0.11	0.02	0.03
1810037I17Rik	15.595	17.965	15.71	6.005	7.15	6.1
1810041H14Rik	1.19	0.0	0.0	0.465	0.0	0.0
1810041L15Rik	6.09	9.375	11.9	2.335	3.7199999999999998	4.615
1810043G02Rik	43.925	45.19	41.33	16.915	17.950000000000003	16.045
1810043H04Rik	99.395	120.82000000000001	77.47	38.42	48.165	30.115000000000002
1810044D09Rik	2.16	2.34	1.9900000000000002	0.825	0.93	0.7749999999999999
1810046K07Rik	0.865	0.93	0.59	0.34	0.37	0.22999999999999998
1810053B23Rik	0.7649999999999999	0.43	0.525	0.29500000000000004	0.165	0.2
1810055G02Rik	100.86000000000001	120.815	109.5	38.83	47.974999999999994	42.54
1810058I24Rik	28.415	24.015	21.185	10.955	9.555	8.235
1810062G17Rik	0.53	0.49	0.82	0.2	0.195	0.315
1810062O18Rik	0.225	0.06	0.0	0.085	0.025	0.0
1810063I02Rik	0.0	0.835	0.395	0.0	0.32999999999999996	0.155
1810064F22Rik	0.0	0.0	0.0	0.0	0.0	0.0
1810065E05Rik	0.0	0.0	0.04	0.0	0.0	0.015
2010001A14Rik	0.23	0.455	0.71	0.09	0.18	0.275
2010001E11Rik	0.035	0.03	0.03	0.015	0.01	0.01
2010003K11Rik	0.38	0.16	0.29500000000000004	0.15	0.065	0.11499999999999999
2010005H15Rik	0.54	0.0	0.0	0.21	0.0	0.0
2010009K17Rik	0.0	0.0	0.0	0.0	0.0	0.0
2010010A06Rik	0.0	0.065	0.065	0.0	0.025	0.025
2010012O05Rik	0.915	1.01	0.835	0.355	0.4	0.325
2010016I18Rik	0.055	0.0	0.0	0.02	0.0	0.0
2010106C02Rik	0.0	0.0	0.0	0.0	0.0	0.0
2010106E10Rik	0.235	0.605	0.21000000000000002	0.09	0.24	0.08499999999999999
2010107E04Rik	399.66499999999996	574.5	503.31499999999994	154.42000000000002	227.845	195.33999999999997
2010107G12Rik	0.035	0.055	0.11000000000000001	0.015	0.025	0.045000000000000005
2010107G23Rik	196.735	151.16500000000002	197.93	75.46000000000001	59.76	76.82
2010109A12Rik	0.6799999999999999	1.46	0.495	0.26	0.5800000000000001	0.19
2010109I03Rik	0.0	0.0	0.0	0.0	0.0	0.0
2010111I01Rik	10.49	11.02	15.025	4.035	4.385	5.83
2010204K13Rik	0.635	0.71	0.77	0.24	0.28	0.305
2010300C02Rik	3.935	3.2	4.145	1.5150000000000001	1.27	1.6099999999999999
2010308F09Rik	0.0	0.0	0.0	0.0	0.0	0.0
2010310C07Rik	0.0	0.0	0.0	0.0	0.0	0.0
2010315B03Rik	0.02	0.13	0.01	0.005	0.05	0.005
2010320M18Rik	3.1100000000000003	3.325	2.59	1.205	1.3250000000000002	1.01
2200002D01Rik	0.73	2.0549999999999997	1.2599999999999998	0.275	0.815	0.495
2200002J24Rik	0.0	0.0	0.07	0.0	0.0	0.025
2210010C04Rik	0.0	0.0	0.015	0.0	0.0	0.005
2210011C24Rik	8.145	10.059999999999999	9.145	3.145	4.0	3.545
2210013O21Rik	1.685	2.0	2.59	0.645	0.79	1.0050000000000001
2210015D19Rik	7.195	8.48	9.14	2.77	3.38	3.55
2210016F16Rik	8.835	7.36	8.309999999999999	3.4050000000000002	2.925	3.225
2210016L21Rik	0.85	0.615	0.41500000000000004	0.33499999999999996	0.245	0.16
2210018M11Rik	44.55	42.74	44.28	17.09	16.975	17.195
2210019I11Rik	13.305	14.665	17.67	5.125	5.82	6.859999999999999
2210039B01Rik	0.09	0.03	0.0	0.035	0.01	0.0
2210404E10Rik	4.52	3.17	1.98	1.73	1.26	0.77
2210404O09Rik	0.06	0.01	0.03	0.02	0.005	0.01
2210406O10Rik	20.295	22.465	21.505	7.8149999999999995	8.905000000000001	8.344999999999999
2210407C18Rik	0.0	0.0	0.0	0.0	0.0	0.0
2210408F21Rik	0.0	0.0	0.0	0.0	0.0	0.0
2210408I21Rik	4.6850000000000005	2.105	5.855	1.8050000000000002	0.835	2.275
2210409D07Rik	0.0	0.0	0.0	0.0	0.0	0.0
2210409E12Rik	2.205	1.75	1.895	0.845	0.685	0.735
2210414B05Rik	0.0	0.0	0.0	0.0	0.0	0.0
2210416O15Rik	0.0	0.0	0.0	0.0	0.0	0.0
2210417A02Rik	6.805	4.205	10.315000000000001	2.635	1.665	4.0
2210420H20Rik	0.0	0.0	0.0	0.0	0.0	0.0
2300002M23Rik	17.46	8.945	8.524999999999999	6.725	3.5549999999999997	3.31
2300003K06Rik	0.0	0.0	0.0	0.0	0.0	0.0
2300005B03Rik	0.0	0.105	0.235	0.0	0.04	0.09
2300009A05Rik	5.19	6.82	6.605	2.01	2.705	2.565
2310001H17Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310001K24Rik	0.7949999999999999	0.13	0.235	0.31	0.05	0.09
2310002D06Rik	0.27	0.175	0.095	0.105	0.07	0.035
2310002F09Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310002L09Rik	0.03	0.0	0.0	0.01	0.0	0.0
2310003N18Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310005A03Rik	0.1	0.0	0.0	0.04	0.0	0.0
2310005E17Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310007B03Rik	0.01	0.0	0.0	0.005	0.0	0.0
2310008N11Rik	2.425	3.09	2.575	0.935	1.23	1.0
2310009A05Rik	11.860000000000001	11.434999999999999	11.44	4.615	4.57	4.445
2310009B15Rik	4.935	4.550000000000001	4.245	1.9249999999999998	1.81	1.645
2310010G23Rik	0.755	0.715	0.435	0.28500000000000003	0.28500000000000003	0.16999999999999998
2310010J17Rik	3.085	5.44	2.91	1.2	2.15	1.125
2310011J03Rik	19.104999999999997	15.91	16.134999999999998	7.355	6.3100000000000005	6.26
2310015A10Rik	0.05	0.049999999999999996	0.04	0.02	0.025	0.015
2310015D24Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310016D03Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310020H05Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310022A10Rik	28.92	28.49	26.57	11.115	11.305	10.309999999999999
2310022B05Rik	23.415	20.994999999999997	15.055	8.995000000000001	8.32	5.84
2310030A07Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310030G06Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310033P09Rik	188.62	235.815	177.945	72.46	93.58500000000001	69.12
2310034C09Rik	0.035	0.11	0.0	0.01	0.04	0.0
2310034G01Rik	0.63	0.27	0.7649999999999999	0.245	0.10500000000000001	0.295
2310034O05Rik	0.0	0.0	0.125	0.0	0.0	0.05
2310035C23Rik	27.575	25.265	25.195	10.585	10.015	9.785
2310036O22Rik	291.61	306.66	309.0	112.4	121.6	119.955
2310039H08Rik	1.895	1.21	2.505	0.735	0.485	0.975
2310039L15Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310040G24Rik	0.0	0.155	0.0	0.0	0.06	0.0
2310043L19Rik	0.0	0.065	0.0	0.0	0.025	0.0
2310043O21Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310045N01Rik	16.275	22.495	19.855	6.26	8.925	7.7
2310045n01rik-mef2b	0.0	0.105	0.0	0.0	0.04	0.0
2310047M10Rik	0.875	0.62	0.9400000000000001	0.335	0.25	0.365
2310050C09Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310057J18Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310057M21Rik	42.335	48.71	45.68	16.29	19.35	17.72
2310057N15Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310061I04Rik	70.48	71.495	69.88	27.085	28.4	27.125
2310061N02Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310065F04Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310067B10Rik	7.795	7.305	7.550000000000001	2.99	2.9000000000000004	2.9299999999999997
2310068J16Rik	4.87	7.91	6.4350000000000005	1.87	3.135	2.5
2310069B03Rik	0.025	0.02	0.0	0.01	0.005	0.0
2310069G16Rik	7.300000000000001	6.525	7.755	2.815	2.585	3.01
2310075C17Rik	0.0	0.0	0.0	0.0	0.0	0.0
2310079G19Rik	0.035	0.16999999999999998	0.08499999999999999	0.015	0.065	0.03
2310081J21Rik	0.15	0.395	0.085	0.055	0.155	0.03
2400006E01Rik	0.0	0.0	0.0	0.0	0.0	0.0
2410002F23Rik	2.0949999999999998	3.245	3.56	0.8049999999999999	1.29	1.385
2410003L11Rik	0.125	0.495	0.29	0.045	0.2	0.115
2410004B18Rik	53.445	45.295	46.334999999999994	20.57	17.990000000000002	17.985
2410004I01Rik	0.31	0.355	0.075	0.115	0.14	0.03
2410004P03Rik	0.2	0.155	0.1	0.08	0.06	0.04
2410006H16Rik	16.189999999999998	13.205	17.89	6.23	5.23	6.95
2410012E07Rik	0.99	0.74	0.73	0.38	0.295	0.28500000000000003
2410015M20Rik	9.775	11.75	8.785	3.7649999999999997	4.665	3.41
2410016O06Rik	0.11499999999999999	0.08499999999999999	0.14	0.045	0.03	0.055
2410017I17Rik	0.0	0.0	0.0	0.0	0.0	0.0
2410018L13Rik	0.0	0.315	0.18	0.0	0.125	0.06999999999999999
2410021H03Rik	5.24	4.640000000000001	3.52	2.02	1.8399999999999999	1.37
2410089E03Rik	18.36	20.3	22.035	7.045	8.045	8.555
2410124H12Rik	0.0	0.0	0.0	0.0	0.0	0.0
2410127L17Rik	72.5	83.015	83.66499999999999	27.869999999999997	32.99	32.480000000000004
2410131K14Rik	16.005	20.07	16.810000000000002	6.154999999999999	7.965	6.525
2410137M14Rik	1.01	0.585	0.33999999999999997	0.385	0.23500000000000001	0.135
2410141K09Rik	17.215	14.3	10.395	6.605	5.6850000000000005	4.035
2500002B13Rik	60.385000000000005	66.195	51.39	23.275	26.31	19.965
2500004C02Rik	0.47	0.295	0.18	0.18	0.12	0.07
2510002D24Rik	0.0	0.0	0.0	0.0	0.0	0.0
2510003B16Rik	6.8100000000000005	6.03	5.705	2.62	2.4050000000000002	2.205
2510009E07Rik	0.005	0.0	0.005	0.0	0.0	0.0
2510039O18Rik	3.8200000000000003	5.35	6.4350000000000005	1.47	2.125	2.5
2610001J05Rik	11.205	12.440000000000001	11.715	4.3100000000000005	4.9399999999999995	4.55
2610002M06Rik	3.56	3.51	3.91	1.365	1.395	1.52
2610005L07Rik	1.0150000000000001	1.415	0.82	0.39	0.56	0.32
2610008E11Rik	0.275	0.815	0.29	0.10500000000000001	0.325	0.11000000000000001
2610015P09Rik	27.515	23.175	22.015	10.57	9.2	8.545000000000002
2610016A17Rik	0.0	0.0	0.0	0.0	0.0	0.0
2610020C07Rik	0.435	0.54	0.38	0.16999999999999998	0.21500000000000002	0.15
2610020H08Rik	6.904999999999999	5.515000000000001	7.34	2.66	2.19	2.85
2610027K06Rik	0.05500000000000001	0.06	0.11499999999999999	0.02	0.025	0.045000000000000005
2610028E06Rik	0.055	0.045	0.02	0.02	0.015	0.01
2610028H24Rik	0.0	0.0	0.0	0.0	0.0	0.0
2610035D17Rik	3.0149999999999997	4.015000000000001	5.45	1.16	1.595	2.12
2610035F20Rik	0.0	0.0	0.0	0.0	0.0	0.0
2610037D02Rik	0.84	2.14	1.96	0.325	0.85	0.755
2610042L04Rik	0.025	0.015	0.0	0.01	0.005	0.0
2610044O15Rik8	0.525	0.96	0.84	0.195	0.38	0.325
2610100L16Rik	0.0	0.0	0.0	0.0	0.0	0.0
2610203C22Rik	1.9749999999999999	1.1	2.12	0.76	0.44	0.8200000000000001
2610206C17Rik	0.09	0.11	0.095	0.035	0.045	0.034999999999999996
2610301B20Rik	0.0	0.115	0.0	0.0	0.045	0.0
2610305D13Rik	76.82	9.945	14.27	29.495	3.9699999999999998	5.545
2610306M01Rik	5.555	8.865	4.2	2.15	3.5149999999999997	1.63
2610307P16Rik	1.03	1.03	1.095	0.4	0.41000000000000003	0.425
2610316D01Rik	10.27	10.79	10.23	3.9450000000000003	4.275	3.9699999999999998
2610318N02Rik	0.0	0.025	0.16	0.0	0.01	0.065
2610507B11Rik	45.95	32.33	32.66	17.619999999999997	12.855	12.67
2610507I01Rik	0.685	0.060000000000000005	0.595	0.265	0.025	0.22999999999999998
2610524H06Rik	26.825	32.085	24.060000000000002	10.35	12.735	9.344999999999999
2610528A11Rik	0.225	1.295	0.055	0.085	0.51	0.02
2610528J11Rik	1.0950000000000002	0.7350000000000001	0.55	0.42	0.29500000000000004	0.215
2700029M09Rik	605.9200000000001	557.795	593.3	232.72500000000002	221.27499999999998	230.51
2700038G22Rik	0.33	0.0	0.025	0.13	0.0	0.01
2700046A07Rik	0.02	0.01	0.015	0.01	0.005	0.005
2700046G09Rik	0.015	0.02	0.29	0.005	0.01	0.115
2700049A03Rik	236.68	241.96499999999997	246.28000000000003	90.86	96.035	95.565
2700054A10Rik	14.73	3.7	15.625	5.67	1.47	6.050000000000001
2700060E02Rik	142.85500000000002	131.1	132.64	55.004999999999995	52.115	51.515
2700062C07Rik	205.805	204.24	196.75	79.245	81.165	76.41499999999999
2700069I18Rik	0.29	0.055	0.05	0.11	0.02	0.02
2700070H01Rik	0.0	0.0	0.0	0.0	0.0	0.0
2700081O15Rik	0.05	0.055	0.065	0.02	0.02	0.025
2700089I24Rik	0.0	0.0	0.0	0.0	0.0	0.0
2700094K13Rik	17.435000000000002	30.935000000000002	23.355	6.705	12.325	9.055
2700097O09Rik	4.75	4.99	4.135	1.835	1.98	1.605
2700099C18Rik	9.125	8.96	8.815	3.51	3.55	3.425
2810001G20Rik	3.065	1.835	2.32	1.185	0.73	0.895
2810002D19Rik	5.779999999999999	3.195	2.6550000000000002	2.22	1.27	1.03
2810004N23Rik	25.29	20.26	17.655	9.725000000000001	8.045	6.859999999999999
2810006K23Rik	3.295	4.324999999999999	3.07	1.27	1.7149999999999999	1.195
2810013P06Rik	1.44	1.3399999999999999	1.365	0.545	0.5349999999999999	0.53
2810021J22Rik	2.215	2.535	2.04	0.855	1.01	0.795
2810025M15Rik	41.965	51.835	45.54	16.16	20.58	17.68
2810029C07Rik	1.06	0.645	0.835	0.405	0.255	0.325
2810032G03Rik	0.65	0.27	0.755	0.255	0.10500000000000001	0.29
2810047C21Rik1	0.065	0.08	0.035	0.025	0.030000000000000002	0.015
2810049E08Rik	0.0	0.07	0.03	0.0	0.025	0.01
2810403A07Rik	84.305	59.655	58.985	32.35	23.675	22.915
2810403D21Rik	1.6099999999999999	2.35	2.595	0.62	0.9299999999999999	1.01
2810404M03Rik	0.025	0.0	0.0	0.01	0.0	0.0
2810405F15Rik	0.0	0.0	0.0	0.0	0.0	0.0
2810408A11Rik	0.45	0.53	0.41000000000000003	0.18	0.21000000000000002	0.16
2810408I11Rik	99.72999999999999	130.625	146.3	38.295	51.845	56.81
2810410L24Rik	0.03	0.015	0.0	0.01	0.005	0.0
2810417H13Rik	0.0	0.0	0.0	0.0	0.0	0.0
2810428I15Rik	30.700000000000003	38.03	33.745	11.85	15.094999999999999	13.105
2810429I04Rik	1.0350000000000001	1.8900000000000001	1.3800000000000001	0.4	0.75	0.535
2810433D01Rik	0.255	0.0	0.0	0.095	0.0	0.0
2810442N19Rik	0.37	0.485	0.195	0.14	0.19	0.075
2810454H06Rik	0.5599999999999999	0.42500000000000004	0.275	0.21500000000000002	0.165	0.11000000000000001
2810459M11Rik	0.0	0.01	0.0	0.0	0.005	0.0
2810468N07Rik	1.105	1.1099999999999999	0.625	0.42000000000000004	0.44	0.245
2810471M01Rik	0.0	0.0	0.0	0.0	0.0	0.0
2810474O19Rik	134.925	127.085	121.23	51.730000000000004	50.39	47.04
2900005J15Rik	0.6599999999999999	0.725	3.13	0.255	0.28500000000000003	1.21
2900008C10Rik	0.49	0.12	0.14500000000000002	0.195	0.045	0.06
2900009J06Rik	5.63	7.12	3.31	2.165	2.825	1.2850000000000001
2900011O08Rik	1.1099999999999999	0.97	2.0	0.42500000000000004	0.38	0.775
2900026A02Rik	13.835	14.33	25.925	5.31	5.69	10.065
2900041M22Rik	0.0	0.0	0.0	0.0	0.0	0.0
2900052N01Rik	0.0	0.0	0.0	0.0	0.0	0.0
2900055J20Rik	0.0	0.0	0.0	0.0	0.0	0.0
2900057B20Rik	2.8200000000000003	1.515	2.375	1.09	0.605	0.925
2900060B14Rik	9.370000000000001	11.535	12.645	3.63	4.595	4.915
2900076A07Rik	0.1	0.155	0.22	0.04	0.06	0.085
2900079G21Rik	0.0	0.0	0.0	0.0	0.0	0.0
2900092C05Rik	0.435	0.4	0.525	0.175	0.155	0.20500000000000002
2900092D14Rik	0.05	0.0	0.0	0.015	0.0	0.0
2900097C17Rik	3.885	4.04	3.6	1.495	1.605	1.4
3000002C10Rik	0.43999999999999995	0.45999999999999996	0.385	0.175	0.18	0.14500000000000002
3010001F23Rik	0.0	0.0	0.0	0.0	0.0	0.0
3010026O09Rik	156.76	144.21	167.68	60.325	57.285	65.09
3100003L05Rik	0.0	0.0	0.0	0.0	0.0	0.0
3110001I22Rik	132.285	121.455	125.44	50.815	48.175	48.675
3110002H16Rik	22.424999999999997	19.994999999999997	18.564999999999998	8.629999999999999	7.9350000000000005	7.215
3110009E18Rik	20.310000000000002	13.88	12.685	7.84	5.54	4.93
3110009F21Rik	0.0	0.0	0.0	0.0	0.0	0.0
3110015C05Rik	0.0	0.0	0.0	0.0	0.0	0.0
3110021A11Rik	0.0	0.05	0.045	0.0	0.02	0.015
3110021N24Rik	21.925	12.02	26.425	8.415	4.78	10.27
3110035E14Rik	0.0	0.01	0.0	0.0	0.005	0.0
3110039I08Rik	0.225	0.625	0.7050000000000001	0.085	0.25	0.275
3110039M20Rik	0.0	0.0	0.0	0.0	0.0	0.0
3110040N11Rik	18.955	23.130000000000003	16.775	7.31	9.19	6.515
3110043O21Rik	26.799999999999997	28.875	25.82	10.29	11.465	10.02
3110045C21Rik	1.395	0.23	0.175	0.53	0.095	0.065
3110052M02Rik	0.25	0.03	0.20500000000000002	0.1	0.01	0.08
3110056K07Rik	0.0	0.095	0.11499999999999999	0.0	0.035	0.045
3110057O12Rik	7.1	6.245	6.465	2.725	2.4850000000000003	2.51
3110062M04Rik	8.675	7.565	6.33	3.335	3.01	2.46
3110070M22Rik	1.07	5.92	4.1	0.405	2.3499999999999996	1.5899999999999999
3110079O15Rik	0.0	0.0	0.115	0.0	0.0	0.045
3110082I17Rik	91.1	107.675	112.88	35.040000000000006	42.725	43.82
3110082J24Rik	0.0	0.0	0.0	0.0	0.0	0.0
3110099E03Rik	0.98	1.59	0.99	0.37	0.63	0.385
3200001D21Rik	0.025	0.0	0.0	0.01	0.0	0.0
3300002I08Rik	6.470000000000001	4.85	1.9300000000000002	2.495	1.915	0.75
3300002P13Rik	0.0	0.0	0.0	0.0	0.0	0.0
3300005D01Rik	0.0	0.0	0.0	0.0	0.0	0.0
3425401B19Rik	0.0	0.0	0.0	0.0	0.0	0.0
3632451O06Rik	0.76	0.37	0.99	0.29500000000000004	0.15000000000000002	0.39
3632454L22Rik	0.0	0.015	0.0	0.0	0.005	0.0
3830403N18Rik	0.0	0.0	0.0	0.0	0.0	0.0
3830406C13Rik	20.175	19.299999999999997	20.64	7.75	7.66	8.015
3830408C21Rik	0.32	0.35	0.325	0.125	0.14	0.13
3830417A13Rik	0.0	0.0	0.0	0.0	0.0	0.0
3830432H09Rik	0.01	0.04	0.0	0.005	0.015	0.0
3930402G23Rik	0.0	0.01	0.0	0.0	0.005	0.0
4430402I18Rik	3.585	3.25	3.52	1.38	1.29	1.365
4631405J19Rik	0.025	0.025	0.0	0.01	0.01	0.0
4632404H12Rik	0.73	1.17	0.9750000000000001	0.28	0.46499999999999997	0.375
4632415L05Rik	0.005	0.025	0.030000000000000002	0.0	0.01	0.015
4632427E13Rik	0.195	0.23500000000000001	0.0	0.07500000000000001	0.09	0.0
4632428C04Rik	0.0	0.0	0.0	0.0	0.0	0.0
4632428N05Rik	0.0	0.025	0.0	0.0	0.01	0.0
4732416N19Rik	0.265	0.275	0.19	0.1	0.11	0.07500000000000001
4732456N10Rik	0.02	0.0	0.01	0.01	0.0	0.005
4732471J01Rik	0.33	0.435	0.54	0.13	0.175	0.21000000000000002
4732490B19Rik	0.07	0.06	0.04	0.025	0.025	0.015
4732491K20Rik	0.6499999999999999	0.8	0.9149999999999999	0.25	0.31999999999999995	0.355
4831407H17Rik	0.0	0.0	0.0	0.0	0.0	0.0
4831440E17Rik	0.09	0.025	0.045	0.035	0.01	0.02
4833411C07Rik	0.0	0.0	0.0	0.0	0.0	0.0
4833412C05Rik	0.03	0.09	0.155	0.01	0.035	0.06
4833415N18Rik	0.095	0.0	0.0	0.04	0.0	0.0
4833417C18Rik	0.125	0.12	0.05	0.05	0.045	0.02
4833418N02Rik	0.055	0.07	0.13999999999999999	0.02	0.025	0.055
4833419F23Rik	3.16	2.105	1.7950000000000002	1.22	0.835	0.7
4833420G17Rik	33.32	52.57	53.105	12.805	20.865	20.619999999999997
4833422C13Rik	0.0	0.0	0.0	0.0	0.0	0.0
4833422M21Rik	0.355	0.055	0.495	0.14	0.02	0.19
4833423E24Rik	0.20500000000000002	0.185	0.125	0.08	0.07	0.05
4833427F10Rik	0.08	0.025	0.0	0.030000000000000002	0.01	0.0
4833427G06Rik	0.0	0.0	0.0	0.0	0.0	0.0
4833428L15Rik	0.11	0.025	0.0	0.045	0.01	0.0
4833439L19Rik	11.465	11.81	10.375	4.404999999999999	4.6899999999999995	4.03
4921501E09Rik	0.0	0.0	0.0	0.0	0.0	0.0
4921504A21Rik	0.0	0.0	0.0	0.0	0.0	0.0
4921504E06Rik	0.0	0.0	0.0	0.0	0.0	0.0
